,name,country,id,height,ranking_B,events_B,rounds_B,semis_B,finals_B,gold_B,silver_B,bronze_B,tops,zones,top_attempts,zone_attempts,boulders_attempted,top_percentage,ranking_per_event_B
461,Kenneth Elvegård,NOR,3070,,48.0,8,8,0,0,0,0,0,8,21,22,60,40,0.2,6.0
462,Dichong Huang,CHN,2954,,47.5,6,6,0,0,0,0,0,8,16,32,54,30,0.26666666666666666,7.92
463,Mojtaba Khodaeidamerchidarsi,IRI,6316,,47.5,4,4,0,0,0,0,0,3,9,9,26,20,0.15,11.88
464,Sergio Verdasco Urizal,ESP,803,,47.0,10,10,0,0,0,0,0,14,30,40,73,50,0.28,4.7
465,Carlos Granja,ECU,3211,175.0,46.91,9,9,0,0,0,0,0,6,27,24,99,45,0.13333333333333333,5.21
466,Leonid Osadchyi,UKR,1513,,46.5,5,5,0,0,0,0,0,0,12,0,43,25,0.0,9.3
467,Mohammadhossein Saghari,IRI,3507,,46.0,2,2,0,0,0,0,0,2,5,10,9,10,0.2,23.0
468,Shigeo Iwai,JPN,6065,,45.0,2,2,0,0,0,0,0,2,8,4,16,10,0.2,22.5
469,Stefan Fellner,USA,1925,178.0,45.0,2,2,0,0,0,0,0,3,7,16,29,10,0.3,22.5
470,Zach Richardson,CAN,1614,,44.5,12,12,0,0,0,0,0,8,34,20,114,60,0.13333333333333333,3.71
471,David Mason,GBR,637,,44.5,4,4,0,0,0,0,0,2,7,2,12,20,0.1,11.12
472,Nathan Smith,CAN,1586,,44.0,11,11,0,0,0,0,0,15,34,52,92,55,0.2727272727272727,4.0
473,Mark Brand,NED,3586,,43.5,5,5,0,0,0,0,0,6,14,22,52,25,0.24,8.7
474,Nimród Sebestyén Tusnády ,HUN,2201,,43.16,5,5,0,0,0,0,0,4,13,13,29,25,0.16,8.63
475,Bruno Vacka,CRO,4798,,43.16,4,4,0,0,0,0,0,4,12,5,14,20,0.2,10.79
476,Dominik Haertl,AUT,1262,,43.0,3,3,0,0,0,0,0,4,9,16,29,15,0.26666666666666666,14.33
477,Hossein Familrohani,IRI,3511,173.0,42.5,12,12,0,0,0,0,0,6,28,13,91,60,0.1,3.54
478,Burak Dulgeroglu,TUR,6083,,42.5,3,3,0,0,0,0,0,1,3,2,14,15,0.06666666666666667,14.17
479,Bassa Mawem,FRA,7613,,42.5,5,5,0,0,0,0,0,5,15,16,58,25,0.2,8.5
480,Alexander Wurm,GER,2824,,42.16,5,5,0,0,0,0,0,6,13,8,33,25,0.24,8.43
481,Marshal German,CAN,5894,,42.07,4,4,0,0,0,0,0,1,4,1,8,20,0.05,10.52
482,Jon Cardwell,USA,5957,,42.0,1,1,0,0,0,0,0,1,4,2,6,5,0.2,42.0
483,Tuhin Vikas Satarkar,IND,2621,,42.0,1,1,0,0,0,0,0,1,3,3,5,5,0.2,42.0
484,Tomas Greksak,SVK,2759,,41.66,7,7,0,0,0,0,0,7,17,12,43,35,0.2,5.95
485,Solomon Barth,USA,1742,,41.25,3,3,0,0,0,0,0,5,11,22,30,15,0.3333333333333333,13.75
486,Michael O'Neill,IRL,2597,174.0,41.06,9,9,0,0,0,0,0,6,31,16,72,45,0.13333333333333333,4.56
487,Nicolas Mathieu,BEL,5991,,40.5,5,5,0,0,0,0,0,6,16,12,31,25,0.24,8.1
488,Lukas Geukens,BEL,313,,40.16,11,11,0,0,0,0,0,11,31,30,89,55,0.2,3.65
489,Nicolò Sartirana,ITA,1047,,39.5,1,1,0,0,0,0,0,2,5,3,7,5,0.4,39.5
490,Tomas Ravanal,CHI,3897,,39.33,2,2,0,0,0,0,0,1,6,1,24,10,0.1,19.66
491,Kornelius Obleitner,AUT,5658,,39.0,3,3,0,0,0,0,0,6,11,10,23,15,0.4,13.0
492,Jesse Taplin,CAN,1604,,38.5,2,2,0,0,0,0,0,3,6,8,16,10,0.3,19.25
493,Pol Roca Lopez,ESP,780,,37.93,9,9,0,0,0,0,0,11,28,36,80,45,0.24444444444444444,4.21
494,Luke Muller,CAN,6062,,37.0,1,1,0,0,0,0,0,1,4,3,9,5,0.2,37.0
495,Samuel Tiukuvaara,CAN,6330,,36.5,3,3,0,0,0,0,0,2,7,7,13,15,0.13333333333333333,12.17
496,Nathan Martin,LUX,531,,35.66,7,7,0,0,0,0,0,5,24,7,61,35,0.14285714285714285,5.09
497,Felipe Ho Foganholo,BRA,3141,,35.06,8,8,0,0,0,0,0,6,26,15,74,40,0.15,4.38
498,Jules Nicouleau Bourles,FRA,502,,34.0,4,4,0,0,0,0,0,7,17,11,27,20,0.35,8.5
499,Yannick Nagel,GER,12335,,33.5,2,2,0,0,0,0,0,3,7,7,14,10,0.3,16.75
500,Liam Healy,AUS,2535,,33.5,8,8,0,0,0,0,0,5,20,27,73,40,0.125,4.19
501,Wan Tong Lok,MAC,4437,,33.5,12,12,0,0,0,0,0,5,25,21,93,60,0.08333333333333333,2.79
502,Tomas Plevko,SVK,2763,,33.0,3,3,0,0,0,0,0,0,6,0,20,15,0.0,11.0
503,Marijus Smigelskis,RSA,5868,,33.0,1,1,0,0,0,0,0,0,1,0,3,5,0.0,33.0
504,Aaron Tan,SGP,3643,,33.0,1,1,0,0,0,0,0,1,4,3,8,5,0.2,33.0
505,Michael Bautista,USA,6174,,33.0,1,1,0,0,0,0,0,2,5,6,11,5,0.4,33.0
506,Aleksander Romanowski,POL,6158,,33.0,3,3,0,0,0,0,0,7,11,16,31,15,0.4666666666666667,11.0
507,Tamás Farkas,HUN,2174,,33.0,6,6,0,0,0,0,0,8,19,26,67,30,0.26666666666666666,5.5
508,Hirotaro Hoshina,JPN,5965,,33.0,1,1,0,0,0,0,0,1,3,1,11,5,0.2,33.0
509,Facundo Langbehn,CHI,3896,,32.5,3,3,0,0,0,0,0,3,8,9,17,15,0.2,10.83
510,Arturas  Volkovas,LTU,4366,,32.0,5,5,0,0,0,0,0,1,8,3,20,25,0.04,6.4
511,Will Johnson,CAN,1621,,32.0,5,5,0,0,0,0,0,0,6,0,16,25,0.0,6.4
512,Rimu Murakami,JPN,6078,,32.0,3,3,0,0,0,0,0,3,12,5,25,15,0.2,10.67
513,Diego Luis González,MEX,5928,,32.0,4,4,0,0,0,0,0,2,10,11,37,20,0.1,8.0
514,Stepan Potucek,CZE,1449,,32.0,3,3,0,0,0,0,0,0,8,0,30,15,0.0,10.67
515,Joe Czerwinski,USA,5893,,31.5,1,1,0,0,0,0,0,0,2,0,7,5,0.0,31.5
516,Grady Bagwell,USA,5892,,31.5,1,1,0,0,0,0,0,0,2,0,7,5,0.0,31.5
517,Stefan Schmieg,GER,3722,,31.5,2,2,0,0,0,0,0,3,4,16,20,10,0.3,15.75
518,Stephan Vogt,GER,2587,,31.5,1,1,0,0,0,0,0,1,4,6,11,5,0.2,31.5
519,Andreas Hofherr,AUT,1282,,31.5,1,1,0,0,0,0,0,1,3,5,10,5,0.2,31.5
520,Francesco Vettorata,ITA,864,,31.5,8,8,0,0,0,0,0,8,19,27,49,40,0.2,3.94
521,Mark Croxall,GBR,4907,,31.0,3,3,0,0,0,0,0,5,11,12,26,15,0.3333333333333333,10.33
522,Dimitri Vogt,SUI,3427,158.0,31.0,7,7,0,0,0,0,0,8,23,18,64,35,0.22857142857142856,4.43
523,Ardch Intrachupongse,THA,13627,,30.5,6,6,0,0,0,0,0,5,18,13,56,30,0.16666666666666666,5.08
524,Felix Leuoth,GER,6277,,30.0,1,1,0,0,0,0,0,3,4,13,14,5,0.6,30.0
525,Jakub Konecny,CZE,1389,,30.0,4,4,0,0,0,0,0,5,12,12,38,20,0.25,7.5
526,Tomas Midtun Tobiassen,NOR,4895,,30.0,1,1,0,0,0,0,0,2,5,4,10,5,0.4,30.0
527,Pavel Isaev,RUS,5940,,30.0,1,1,0,0,0,0,0,1,1,3,3,5,0.2,30.0
528,Jonathan Huerta Espinoza,MEX,6250,,30.0,2,2,0,0,0,0,0,0,4,0,11,10,0.0,15.0
529,Janis Prizavoits,LAT,5970,,30.0,2,2,0,0,0,0,0,1,3,4,7,10,0.1,15.0
530,Mykhayil Tkachuk,UKR,1502,,29.0,5,5,0,0,0,0,0,2,12,6,28,25,0.08,5.8
531,Ido Fidel,ISR,4021,,28.5,2,2,0,0,0,0,0,2,7,5,14,10,0.2,14.25
532,Simon Potucek,CZE,1418,,28.5,5,5,0,0,0,0,0,1,11,5,42,25,0.04,5.7
533,Hamed Heydaridolabi,IRI,3513,,28.5,3,3,0,0,0,0,0,4,9,25,37,15,0.26666666666666666,9.5
534,Berkan Aksu,TUR,6318,,28.5,1,1,0,0,0,0,0,0,1,0,1,5,0.0,28.5
535,Mohammadsadegh Yosefi,IRI,6319,,28.5,1,1,0,0,0,0,0,0,1,0,1,5,0.0,28.5
536,Brian Antheunisse,USA,1711,,28.33,2,2,0,0,0,0,0,3,8,17,21,10,0.3,14.16
537,Andrew Zhigarev,UKR,6116,,28.0,9,9,0,0,0,0,0,1,17,3,58,45,0.022222222222222223,3.11
538,Jurijs Krasanovs,LAT,4151,,28.0,5,5,0,0,0,0,0,5,11,12,36,25,0.2,5.6
539,Giorgi Gabuldani,GEO,2454,,27.5,3,3,0,0,0,0,0,0,2,0,8,15,0.0,9.17
540,Eduardo Carvalho,BRA,5534,,27.0,1,1,0,0,0,0,0,0,2,0,10,5,0.0,27.0
541,Maxim Zolotukhin,USA,5990,,27.0,1,1,0,0,0,0,0,2,4,5,6,5,0.4,27.0
542,Anton Mardashov,UKR,1481,,27.0,2,2,0,0,0,0,0,3,9,12,41,10,0.3,13.5
543,Theis Lindegren Elfenbein,DEN,3854,,26.91,14,14,0,0,0,0,0,3,31,14,133,70,0.04285714285714286,1.92
544,Dmitrii Fakirianov,RUS,93,171.0,26.5,3,3,0,0,0,0,0,6,9,20,20,15,0.4,8.83
545,Dayan Akhtar,GBR,12239,,25.5,2,2,0,0,0,0,0,2,4,3,18,10,0.2,12.75
546,Hibiki Yamauchi,JPN,2377,,25.5,1,1,0,0,0,0,0,3,5,4,9,5,0.6,25.5
547,Shaun Hunter,CAN,1603,,25.5,4,4,0,0,0,0,0,2,7,3,19,20,0.1,6.38
548,Nobuyuki Nagata,JPN,5833,,25.5,1,1,0,0,0,0,0,3,4,3,4,5,0.6,25.5
549,Junta Sekiguchi,JPN,11846,,25.5,1,1,0,0,0,0,0,1,5,3,23,5,0.2,25.5
550,Ben Abel,AUS,2508,,25.23,18,18,0,0,0,0,0,7,36,23,91,90,0.07777777777777778,1.4
551,Oliver Batir,ROU,2721,,25.0,4,4,0,0,0,0,0,2,11,5,19,20,0.1,6.25
552,Peter Putz,AUT,4822,,25.0,4,4,0,0,0,0,0,3,11,8,30,20,0.15,6.25
553,Joseph Diaz,USA,1800,,24.66,3,3,0,0,0,0,0,3,10,12,29,15,0.2,8.22
554,Ludovico Fossali,ITA,865,185.0,24.66,11,11,0,0,0,0,0,4,20,22,75,55,0.07272727272727272,2.24
555,Matthias König,SUI,3205,,24.33,3,3,0,0,0,0,0,7,12,12,38,15,0.4666666666666667,8.11
556,Stanislav Poplavskiy,RUS,4938,,24.0,1,1,0,0,0,0,0,1,1,4,4,5,0.2,24.0
557,Kyle Struthers,USA,1897,,24.0,1,1,0,0,0,0,0,1,2,1,5,5,0.2,24.0
558,Josef Sundakov-Krumins  ,AUS,2525,,24.0,4,4,0,0,0,0,0,3,11,7,22,20,0.15,6.0
559,Muhammad Hilman Haron,SGP,3629,,24.0,2,2,0,0,0,0,0,0,4,0,8,10,0.0,12.0
560,Arthur Le Bris,FRA,12509,,24.0,2,2,0,0,0,0,0,1,9,3,27,10,0.1,12.0
561,Samuel Adolph,GER,4975,,23.75,2,2,0,0,0,0,0,3,6,10,13,10,0.3,11.88
562,Lee Zong Jun Nicholas,SGP,3645,,23.5,3,3,0,0,0,0,0,1,5,3,12,15,0.06666666666666667,7.83
563,Minsung Han,KOR,13553,,23.5,7,7,0,0,0,0,0,4,16,16,57,35,0.11428571428571428,3.36
564,Benjamin Vargas,CHI,3916,180.0,23.5,6,6,0,0,0,0,0,5,17,14,50,30,0.16666666666666666,3.92
565,Léon Genecand,SUI,6039,,23.5,4,4,0,0,0,0,0,6,13,18,53,20,0.3,5.88
566,Pedro Ferreira Nicoloso,BRA,3138,,22.5,7,7,0,0,0,0,0,4,20,18,67,35,0.11428571428571428,3.21
567,Javier Cano Blazquez,ESP,776,,22.0,14,14,0,0,0,0,0,8,31,23,100,70,0.11428571428571428,1.57
568,Dennis Teijsse,NED,4621,,22.0,2,2,0,0,0,0,0,2,5,3,11,10,0.2,11.0
569,Rob Denayer,BEL,324,,22.0,2,2,0,0,0,0,0,4,9,9,26,10,0.4,11.0
570,Younghyun Kim,KOR,2064,,22.0,2,2,0,0,0,0,0,3,6,8,17,10,0.3,11.0
571,Axel Lindfors,FIN,12459,,21.83,9,9,0,0,0,0,0,6,23,18,69,45,0.13333333333333333,2.43
572,Saman Shrestha,NEP,4181,,21.75,2,2,0,0,0,0,0,0,2,0,16,10,0.0,10.88
573,Wonwoo Han,KOR,2121,178.0,21.66,3,3,0,0,0,0,0,0,7,0,11,15,0.0,7.22
574,Blagovest Lazarov,BUL,4819,,21.66,4,4,0,0,0,0,0,1,10,1,21,20,0.05,5.42
575,Joseph Xiberras,GBR,735,,21.66,2,2,0,0,0,0,0,3,6,6,14,10,0.3,10.83
576,Julien Bourassa-Moreau,CAN,1607,,21.5,3,3,0,0,0,0,0,0,4,0,4,15,0.0,7.17
577,Jakub Kovacik,SVK,4808,,21.33,5,5,0,0,0,0,0,2,8,3,12,25,0.08,4.27
578,Chi-Wai Lai,HKG,5010,,21.33,1,1,0,0,0,0,0,1,1,1,1,5,0.2,21.33
579,Roddy Mackenzie,GBR,5146,,21.0,3,3,0,0,0,0,0,2,6,7,11,15,0.13333333333333333,7.0
580,Gaurav Kumar,IND,2627,,21.0,2,2,0,0,0,0,0,0,1,0,2,10,0.0,10.5
581,Bastien Glairon Mondet,FRA,5791,,21.0,4,4,0,0,0,0,0,3,11,10,26,20,0.15,5.25
582,Daniel Ungureanu,ROU,2726,,21.0,7,7,0,0,0,0,0,4,13,8,30,35,0.11428571428571428,3.0
583,Pranil Man Shrestha,NEP,4178,,21.0,2,2,0,0,0,0,0,0,2,0,20,10,0.0,10.5
584,Eduardas Jeriomenko,LTU,11018,,21.0,2,2,0,0,0,0,0,0,5,0,14,10,0.0,10.5
585,Lasse Von Freier,GER,3778,,20.83,4,4,0,0,0,0,0,3,16,4,41,20,0.15,5.21
586,Attila Zsombor Radics,HUN,2202,,20.5,2,2,0,0,0,0,0,1,6,3,12,10,0.1,10.25
587,Erekle Mikeladze,GEO,6040,,20.42,2,2,0,0,0,0,0,0,1,0,1,10,0.0,10.21
588,Karolis Rutkauskas,LTU,6082,,20.33,4,4,0,0,0,0,0,1,6,6,16,20,0.05,5.08
589,Peter Erard,USA,1795,,20.25,3,3,0,0,0,0,0,0,4,0,15,15,0.0,6.75
590,Rahul Sapra,CAN,1627,,20.0,2,2,0,0,0,0,0,1,4,4,18,10,0.1,10.0
591,Emilien Casado,FRA,554,,20.0,1,1,0,0,0,0,0,1,4,4,12,5,0.2,20.0
592,Isaac Leff,USA,12032,178.0,20.0,1,1,0,0,0,0,0,2,4,5,9,5,0.4,20.0
593,Viktor Beliy,UKR,6242,,20.0,3,3,0,0,0,0,0,4,9,12,30,15,0.26666666666666666,6.67
594,Dmitry Sarapaev,RUS,4881,,20.0,4,4,0,0,0,0,0,2,7,10,25,20,0.1,5.0
595,Diego Lequerica Buscaglia,PER,4397,,20.0,8,8,0,0,0,0,0,5,16,21,40,40,0.125,2.5
596,Adrian Margea,ROU,4813,,19.85,5,5,0,0,0,0,0,0,9,0,29,25,0.0,3.97
597,Maxim Pare,AUS,2565,,19.83,4,4,0,0,0,0,0,3,13,5,40,20,0.15,4.96
598,Jinbin Huang,CHN,13594,,19.5,6,6,0,0,0,0,0,3,18,10,61,30,0.1,3.25
599,Hakeem Kasban,SGP,3634,,19.0,5,5,0,0,0,0,0,3,14,10,42,25,0.12,3.8
600,Quinn O'Francia,USA,11886,175.0,19.0,1,1,0,0,0,0,0,2,4,16,20,5,0.4,19.0
601,Ryan Pasquill,GBR,5633,,19.0,1,1,0,0,0,0,0,1,1,2,1,5,0.2,19.0
602,Julian Wimmer,AUT,11580,,19.0,1,1,0,0,0,0,0,1,1,3,1,5,0.2,19.0
603,Remi Samyn,FRA,435,,19.0,2,2,0,0,0,0,0,5,8,10,18,10,0.5,9.5
604,Héctor Adrián Martínez Cordero,MEX,4197,,19.0,2,2,0,0,0,0,0,4,7,20,27,10,0.4,9.5
605,Francis Bilodeau,CAN,1588,,19.0,1,1,0,0,0,0,0,0,2,0,5,5,0.0,19.0
606,Ruben Firnenburg,GER,3112,,18.82,3,3,0,0,0,0,0,2,9,11,26,15,0.13333333333333333,6.27
607,Hanwool Kim,KOR,2041,,18.66,7,7,0,0,0,0,0,8,21,26,64,35,0.22857142857142856,2.67
608,Alejandro Crespo Cobos,ESP,814,182.0,18.5,6,6,0,0,0,0,0,3,16,7,33,30,0.1,3.08
609,Manuel Coretti,ITA,5749,,18.0,2,2,0,0,0,0,0,4,8,12,16,10,0.4,9.0
610,Louis Parkinson,GBR,6388,,18.0,2,2,0,0,0,0,0,1,5,1,11,10,0.1,9.0
611,Frederik Viberg Christiansen,DEN,11518,,18.0,5,5,0,0,0,0,0,1,10,4,54,25,0.04,3.6
612,Kuutti Huhtikorpi,FIN,5968,,17.75,2,2,0,0,0,0,0,1,4,2,11,10,0.1,8.88
613,Minko Nikolov,BUL,5895,,17.57,1,1,0,0,0,0,0,0,1,0,1,5,0.0,17.57
614,Simon Parton,CAN,5896,,17.57,1,1,0,0,0,0,0,0,1,0,1,5,0.0,17.57
615,Luke Muehring,USA,1809,,17.4,2,2,0,0,0,0,0,1,6,1,16,10,0.1,8.7
616,Greg Padovani,USA,6066,,17.0,1,1,0,0,0,0,0,0,2,0,4,5,0.0,17.0
617,André Berezoski,BRA,3135,,17.0,2,2,0,0,0,0,0,0,6,0,9,10,0.0,8.5
618,Bohdan Botnar,UKR,1534,,17.0,4,4,0,0,0,0,0,0,8,0,27,20,0.0,4.25
619,George Maris,ROU,5840,,16.75,5,5,0,0,0,0,0,2,8,7,23,25,0.08,3.35
620,Carlos Preciado Brión,ESP,6086,,16.5,2,2,0,0,0,0,0,2,5,6,13,10,0.2,8.25
621,Petar Ivanov,BUL,2428,,16.5,4,4,0,0,0,0,0,4,10,12,23,20,0.2,4.12
622,Marián Šeliga,SVK,6056,,16.5,7,7,0,0,0,0,0,3,9,15,45,35,0.08571428571428572,2.36
623,Babek Ibadov,AZE,6155,,16.42,3,3,0,0,0,0,0,0,0,0,0,15,0.0,5.47
624,Shinyeong Yun,KOR,2061,166.0,16.33,3,3,0,0,0,0,0,1,8,4,29,15,0.06666666666666667,5.44
625,Victor Dragoi,ROU,6152,,16.33,4,4,0,0,0,0,0,3,12,7,24,20,0.15,4.08
626,Nejc Cujes,SLO,5979,,16.33,2,2,0,0,0,0,0,3,8,7,10,10,0.3,8.16
627,Miguel Angel Hernandez Medina,MEX,5802,,16.33,3,3,0,0,0,0,0,0,3,0,10,15,0.0,5.44
628,Yohann Dechamps,FRA,489,,16.0,1,1,0,0,0,0,0,1,1,5,5,5,0.2,16.0
629,Martin Watson,GBR,6079,,16.0,2,2,0,0,0,0,0,1,6,4,11,10,0.1,8.0
630,Yeo Marcus ,SGP,6405,,16.0,2,2,0,0,0,0,0,3,4,17,14,10,0.3,8.0
631,Soya Shimada,JPN,11527,,16.0,1,1,0,0,0,0,0,1,4,2,10,5,0.2,16.0
632,Cole Skinner,USA,1748,,16.0,1,1,0,0,0,0,0,1,2,3,7,5,0.2,16.0
633,Hector Lopez Valdez,MEX,6393,,15.83,4,4,0,0,0,0,0,2,6,9,30,20,0.1,3.96
634,Stefan Bednar,SVK,2761,,15.66,11,11,0,0,0,0,0,3,19,7,65,55,0.05454545454545454,1.42
635,Dohyeon Kim,KOR,11859,180.0,15.66,5,5,0,0,0,0,0,0,8,0,15,25,0.0,3.13
636,Franz Schmidtlein,GER,4978,,15.6,3,3,0,0,0,0,0,2,7,2,12,15,0.13333333333333333,5.2
637,Stefano Mastrocola,BRA,5873,,15.5,2,2,0,0,0,0,0,1,4,3,15,10,0.1,7.75
638,Jan Jeliga,CZE,1371,,15.5,3,3,0,0,0,0,0,3,6,9,17,15,0.2,5.17
639,Tzu-Hsiang Chin,TPE,6406,,15.33,2,2,0,0,0,0,0,2,3,8,9,10,0.2,7.66
640,Stefan Avramov,BUL,4826,,15.0,3,3,0,0,0,0,0,2,8,6,27,15,0.13333333333333333,5.0
641,Terdpol Artaui,THA,6308,,15.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,15.0
642,Marius Emil Danila,ROU,5993,,15.0,1,1,0,0,0,0,0,0,1,0,1,5,0.0,15.0
643,Ryan Sewell,USA,6073,,15.0,1,1,0,0,0,0,0,1,4,1,5,5,0.2,15.0
644,Jan Kriz,CZE,1372,190.0,15.0,3,3,0,0,0,0,0,0,2,0,7,15,0.0,5.0
645,Levin Schilling,GER,3878,,14.75,2,2,0,0,0,0,0,2,7,5,21,10,0.2,7.38
646,Pemba Sherpa,NEP,4179,,14.75,1,1,0,0,0,0,0,0,0,0,0,5,0.0,14.75
647,Mateus Rodrigues Bellotto,BRA,11836,,14.5,7,7,0,0,0,0,0,2,11,5,28,35,0.05714285714285714,2.07
648,Paul Emmanuel Ryan,SGP,3640,,14.5,3,3,0,0,0,0,0,4,9,13,20,15,0.26666666666666666,4.83
649,Övgün Yildirim,TUR,4067,,14.42,6,6,0,0,0,0,0,2,4,3,8,30,0.06666666666666667,2.4
650,Ramel Rahimkhanov ,AZE,6321,,14.42,1,1,0,0,0,0,0,0,0,0,0,5,0.0,14.42
651,Lasha Mitaishvili,GEO,6320,,14.42,1,1,0,0,0,0,0,0,0,0,0,5,0.0,14.42
652,Amil Aliyev,AZE,6264,,14.42,1,1,0,0,0,0,0,0,0,0,0,5,0.0,14.42
653,Gulbala Safarov,AZE,6322,,14.42,2,2,0,0,0,0,0,0,0,0,0,10,0.0,7.21
654,Pietro Vidi,ITA,12815,,14.16,2,2,0,0,0,0,0,3,7,12,25,10,0.3,7.08
655,Chia Hsiang Lin,TPE,2146,,14.16,4,4,0,0,0,0,0,4,9,18,33,20,0.2,3.54
656,Janghyuk Kim,KOR,5450,,14.0,1,1,0,0,0,0,0,1,2,2,4,5,0.2,14.0
657,Brice Martine,FRA,5871,,14.0,2,2,0,0,0,0,0,2,6,3,9,10,0.2,7.0
658,Viliam Ferčák,SVK,6245,,14.0,2,2,0,0,0,0,0,2,4,10,10,10,0.2,7.0
659,Jekyoung Hyun,KOR,6408,,14.0,2,2,0,0,0,0,0,1,2,3,6,10,0.1,7.0
660,Nikola Kramaric,CRO,3036,,14.0,3,3,0,0,0,0,0,0,4,0,16,15,0.0,4.67
661,Mohammad Jafari Mahmoudabadi,IRI,3458,,13.66,3,3,0,0,0,0,0,3,6,9,13,15,0.2,4.55
662,Jonathan Redmond,IRL,6338,,13.5,2,2,0,0,0,0,0,1,5,4,13,10,0.1,6.75
663,Nicolas Pacheco,ARG,6394,,13.5,3,3,0,0,0,0,0,2,4,10,15,15,0.13333333333333333,4.5
664,Daniel Gingras,CAN,6176,,13.5,2,2,0,0,0,0,0,1,2,1,6,10,0.1,6.75
665,Ryosuke Hibino,JPN,2295,,13.5,1,1,0,0,0,0,0,1,4,1,14,5,0.2,13.5
666,Nikolai Buhl,GER,6278,,13.5,1,1,0,0,0,0,0,2,3,7,7,5,0.4,13.5
667,Marco Müller,SUI,2790,,13.5,4,4,0,0,0,0,0,4,13,10,30,20,0.2,3.38
668,Hyunjae Kim,KOR,2062,,13.33,2,2,0,0,0,0,0,0,0,0,0,10,0.0,6.66
669,Stephane Hanssens,BEL,308,,13.33,5,5,0,0,0,0,0,8,13,13,21,25,0.32,2.67
670,Fatchur Roji,INA,3268,,13.25,4,4,0,0,0,0,0,6,14,19,41,20,0.3,3.31
671,Nikola Petrov,BUL,2422,,13.16,11,11,0,0,0,0,0,9,24,26,56,55,0.16363636363636364,1.2
672,Marcin Dzienski,POL,2845,166.0,13.07,6,6,0,0,0,0,0,0,0,0,0,30,0.0,2.18
673,John Brosler,USA,1754,179.0,13.0,7,7,0,0,0,0,0,1,11,4,27,35,0.02857142857142857,1.86
674,Nickolaie Rivadeneira ,ECU,3220,,13.0,4,4,0,0,0,0,0,0,6,0,31,20,0.0,3.25
675,Juraj Repan,SVK,4821,,13.0,3,3,0,0,0,0,0,1,10,1,29,15,0.06666666666666667,4.33
676,Ghislain Losier,CAN,5870,,13.0,2,2,0,0,0,0,0,0,6,0,19,10,0.0,6.5
677,Borna Cujic,CRO,3037,,13.0,6,6,0,0,0,0,0,7,17,16,55,30,0.23333333333333334,2.17
678,Dylan Parks,AUS,13853,,12.99,5,5,0,0,0,0,0,2,15,7,52,25,0.08,2.6
679,Kin Wah Lai,CAN,1622,,12.66,2,2,0,0,0,0,0,0,4,0,5,10,0.0,6.33
680,Yury Takzhanov,RUS,95,,12.5,2,2,0,0,0,0,0,3,6,7,17,10,0.3,6.25
681,Campbell Harrison,AUS,2493,182.0,12.5,10,10,0,0,0,0,0,7,23,21,71,50,0.14,1.25
682,Danyil Boldyrev,UKR,1480,,12.5,1,1,0,0,0,0,0,0,0,0,0,5,0.0,12.5
683,Hidekazu Ito,JPN,5151,,12.0,1,1,0,0,0,0,0,1,1,3,2,5,0.2,12.0
684,Franz Josef Weber,MEX,11651,,12.0,3,3,0,0,0,0,0,0,5,0,13,15,0.0,4.0
685,Raphael Fernandez,BEL,310,,12.0,3,3,0,0,0,0,0,3,5,6,6,15,0.2,4.0
686,Samuel Bowman,AUS,2491,,12.0,3,3,0,0,0,0,0,2,8,9,37,15,0.13333333333333333,4.0
687,Guntram Jörg,AUT,5872,,12.0,3,3,0,0,0,0,0,1,8,4,31,15,0.06666666666666667,4.0
688,Yaroslav Popkov,RUS,5942,,11.83,1,1,0,0,0,0,0,0,1,0,1,5,0.0,11.83
689,Ning Zhang,CHN,2932,,11.83,1,1,0,0,0,0,0,0,1,0,1,5,0.0,11.83
690,Dmitry Stepanov,RUS,5944,,11.83,1,1,0,0,0,0,0,0,1,0,1,5,0.0,11.83
691,Rongwu Cao,CHN,5119,,11.83,1,1,0,0,0,0,0,0,1,0,1,5,0.0,11.83
692,Anton Prystomau,BLR,5943,,11.83,1,1,0,0,0,0,0,0,1,0,1,5,0.0,11.83
693,Andrey Klizubov,RUS,5941,,11.83,1,1,0,0,0,0,0,0,1,0,1,5,0.0,11.83
694,Tash Clemens Zielinski,CAN,4853,,11.75,1,1,0,0,0,0,0,0,1,0,1,5,0.0,11.75
695,Felipe Camargo,BRA,4852,,11.75,1,1,0,0,0,0,0,0,1,0,1,5,0.0,11.75
696,Sergii Karpin,UKR,1479,,11.66,8,8,0,0,0,0,0,3,15,5,50,40,0.075,1.46
697,Yegor Matveenko,RUS,4872,,11.5,1,1,0,0,0,0,0,0,2,0,4,5,0.0,11.5
698,Katsura Konishi,JPN,2335,,11.5,1,1,0,0,0,0,0,3,4,8,10,5,0.6,11.5
699,Luyuan Cai,CHN,2926,,11.5,1,1,0,0,0,0,0,2,3,5,4,5,0.4,11.5
700,Tyler Haack,USA,5897,,11.5,1,1,0,0,0,0,0,0,1,0,2,5,0.0,11.5
701,Stephan Rest,AUT,1279,,11.5,2,2,0,0,0,0,0,0,5,0,13,10,0.0,5.75
702,Dirk Mol,NED,4896,,11.5,1,1,0,0,0,0,0,1,3,1,9,5,0.2,11.5
703,Juozas Bobina,LTU,6236,,11.33,1,1,0,0,0,0,0,0,0,0,0,5,0.0,11.33
