,name,country,id,height,ranking_B,events_B,rounds_B,semis_B,finals_B,gold_B,silver_B,bronze_B,tops,zones,top_attempts,zone_attempts,boulders_attempted,top_percentage,ranking_per_event_B
503,Charlotte Garden,GBR,7443,,31.5,1,1,0,0,0,0,0,1,2,1,4,5,0.2,31.5
504,Ebru Dilli,TUR,6314,,31.5,2,2,0,0,0,0,0,0,2,0,6,10,0.0,15.75
505,Cosima Willi,SUI,5856,,31.0,2,2,0,0,0,0,0,1,6,3,11,10,0.1,15.5
506,Ignacia Mellado Quinteros,CHI,11420,160.0,30.5,4,4,0,0,0,0,0,2,6,5,15,20,0.1,7.625
507,Marija Milosavljevic,SRB,5955,,30.5,3,3,0,0,0,0,0,2,4,5,6,15,0.13333333333333333,10.166666666666666
508,Homare Toda,JPN,2325,,30.5,2,2,0,0,0,0,0,3,8,7,17,10,0.3,15.25
509,Elena Dmitryeva         ,RUS,5937,,30.0,1,1,0,0,0,0,0,1,2,2,3,5,0.2,30.0
510,Claudia Maldonado,MEX,6188,,30.0,1,1,0,0,0,0,0,0,2,0,5,5,0.0,30.0
511,Irina Daziano,ITA,1038,,30.0,3,3,0,0,0,0,0,5,11,17,24,15,0.3333333333333333,10.0
512,Yejoo Seo,KOR,13558,160.0,29.5,4,4,0,0,0,0,0,2,9,2,39,20,0.1,7.375
513,Eleanor Howard,GBR,639,,28.5,2,2,0,0,0,0,0,0,1,0,1,10,0.0,14.25
514,Zélia Avezou,FRA,620,158.0,28.25,2,2,0,0,0,0,0,1,6,2,16,10,0.1,14.125
515,Martina Zanetti,ITA,903,,28.23,5,5,0,0,0,0,0,3,12,11,30,25,0.12,5.646
516,Klaudia Buczek,POL,2847,,28.0,3,3,0,0,0,0,0,1,4,1,16,15,0.06666666666666667,9.333333333333334
517,Ingrid Kindlihagen,NOR,3086,,27.66,5,5,0,0,0,0,0,4,11,19,42,25,0.16,5.532
518,Lucia Korcova,SVK,5976,,27.33,2,2,0,0,0,0,0,0,6,0,17,10,0.0,13.665
519,Tan Shi Hui,SGP,3647,,27.0,4,4,0,0,0,0,0,4,7,8,14,20,0.2,6.75
520,Marine Barbier,FRA,5609,,27.0,1,1,0,0,0,0,0,0,1,0,3,5,0.0,27.0
521,Prateeksha Arun,IND,2651,,27.0,1,1,0,0,0,0,0,0,1,0,7,5,0.0,27.0
522,Aliya Iskakova,KAZ,5782,,27.0,1,1,0,0,0,0,0,1,1,2,1,5,0.2,27.0
523,Katarina Fickuliakova,SVK,5842,,27.0,1,1,0,0,0,0,0,3,4,7,5,5,0.6,27.0
524,Laura Loikas,FIN,2811,,26.82,5,5,0,0,0,0,0,2,14,13,61,25,0.08,5.364
525,Lena Schrittwieser,AUT,11545,,26.5,2,2,0,0,0,0,0,1,4,4,13,10,0.1,13.25
526,Dominika Dupalova,CZE,1363,,26.5,4,4,0,0,0,0,0,2,10,6,36,20,0.1,6.625
527,Grace Crowley,AUS,11517,,26.5,4,4,0,0,0,0,0,0,4,0,17,20,0.0,6.625
528,Elisa Van Der Wel,GER,8961,,26.25,2,2,0,0,0,0,0,2,6,8,14,10,0.2,13.125
529,Flora Froese,AUS,2520,,26.0,2,2,0,0,0,0,0,2,3,2,3,10,0.2,13.0
530,Buket Akça,TUR,4066,,25.85,2,2,0,0,0,0,0,0,1,0,6,10,0.0,12.925
531,Kayla Lieuw,USA,1738,,25.5,1,1,0,0,0,0,0,1,4,1,8,5,0.2,25.5
532,Mia Bawendi,USA,1917,,25.5,1,1,0,0,0,0,0,1,4,3,12,5,0.2,25.5
533,Taylor Clarkin,USA,4835,,25.5,1,1,0,0,0,0,0,0,1,0,1,5,0.0,25.5
534,Akiko Kawabata,JPN,2374,,25.5,1,1,0,0,0,0,0,2,3,5,6,5,0.4,25.5
535,Amy Lipschultz,USA,4836,,25.5,1,1,0,0,0,0,0,0,1,0,1,5,0.0,25.5
536,Victoria Perkins,USA,1810,,25.5,1,1,0,0,0,0,0,1,3,1,5,5,0.2,25.5
537,Selena Wong,CAN,4838,,25.5,1,1,0,0,0,0,0,0,1,0,1,5,0.0,25.5
538,Bettina Aschauer,GER,6416,,25.5,1,1,0,0,0,0,0,2,3,4,8,5,0.4,25.5
539,Radka Petkova,BUL,4817,,25.0,2,2,0,0,0,0,0,0,5,0,8,10,0.0,12.5
540,Nadja Pfister,SUI,3202,,25.0,4,4,0,0,0,0,0,3,9,7,22,20,0.15,6.25
541,Linda Sjödin,SWE,2711,,24.99,6,6,0,0,0,0,0,5,16,11,51,30,0.16666666666666666,4.165
542,Lucinda Ann Stirling,AUS,2488,160.0,24.86,8,8,0,0,0,0,0,5,12,17,48,40,0.125,3.1075
543,Iyma Lamarche,CAN,6170,,24.0,1,1,0,0,0,0,0,1,2,3,7,5,0.2,24.0
544,Lucie Watillon,BEL,363,,24.0,4,4,0,0,0,0,0,4,10,13,30,20,0.2,6.0
545,Elena Brunner,AUT,4974,,24.0,1,1,0,0,0,0,0,0,1,0,8,5,0.0,24.0
546,Kseniia Melnykova,UKR,1527,,24.0,2,2,0,0,0,0,0,1,3,14,22,10,0.1,12.0
547,Juliana Price,USA,1817,,23.869999999999997,3,3,0,0,0,0,0,0,0,0,0,15,0.0,7.956666666666666
548,Alison Stewart-Patterson,CAN,1569,,23.5,4,4,0,0,0,0,0,2,11,8,27,20,0.1,5.875
549,Heloïse Doumont,BEL,328,159.0,23.16,6,6,0,0,0,0,0,3,12,10,37,30,0.1,3.86
550,Giulia Alton,ITA,6240,,23.0,2,2,0,0,0,0,0,3,6,7,17,10,0.3,11.5
551,Isabel Gifford,USA,1898,170.0,23.0,2,2,0,0,0,0,0,1,3,2,8,10,0.1,11.5
552,Sima Seferova,AZE,6254,,23.0,2,2,0,0,0,0,0,0,0,0,0,10,0.0,11.5
553,Dhanshri Lekurwala,IND,2636,,22.75,1,1,0,0,0,0,0,0,0,0,0,5,0.0,22.75
554,Mayuri Deshmukh,IND,2630,,22.75,1,1,0,0,0,0,0,0,0,0,0,5,0.0,22.75
555,Prerna Dangi,IND,2639,,22.75,1,1,0,0,0,0,0,0,0,0,0,5,0.0,22.75
556,Erin Sterkenburg,RSA,1103,163.0,22.0,2,2,0,0,0,0,0,0,4,0,14,10,0.0,11.0
557,Sarah Tetzlaff,NZL,3759,,21.75,4,4,0,0,0,0,0,0,2,0,4,20,0.0,5.4375
558,Natalie Berry,GBR,633,,21.5,2,2,0,0,0,0,0,3,6,10,18,10,0.3,10.75
559,Egle Kirdulyte,LTU,4771,,21.5,2,2,0,0,0,0,0,3,6,3,9,10,0.3,10.75
560,Karina Bilkova,CZE,1404,,21.16,6,6,0,0,0,0,0,5,14,15,33,30,0.16666666666666666,3.526666666666667
561,Beatrix Evans,CAN,1689,,21.08,3,3,0,0,0,0,0,2,7,4,16,15,0.13333333333333333,7.026666666666666
562,Miriam Putz,AUT,5852,,21.0,1,1,0,0,0,0,0,3,4,11,10,5,0.6,21.0
563,Alena Demko,BLR,4862,,21.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,21.0
564,Marie Line Madelaine,FRA,5995,,21.0,1,1,0,0,0,0,0,0,1,0,7,5,0.0,21.0
565,Frederike Fell,GER,3122,,20.83,4,4,0,0,0,0,0,2,11,5,26,20,0.1,5.2075
566,Wai-Ping Yu,HKG,2227,,20.75,6,6,0,0,0,0,0,1,7,2,31,30,0.03333333333333333,3.4583333333333335
567,Andrea Fichtner,GER,6034,,20.5,1,1,0,0,0,0,0,1,2,1,2,5,0.2,20.5
568,Saula Lerondel,FRA,601,168.0,20.0,1,1,0,0,0,0,0,1,2,3,2,5,0.2,20.0
569,Sara Copar,SLO,11546,168.0,20.0,1,1,0,0,0,0,0,1,4,5,8,5,0.2,20.0
570,Sara Morandi,ITA,4738,,20.0,1,1,0,0,0,0,0,2,4,7,9,5,0.4,20.0
571,Pleun Frank,NED,3614,,20.0,2,2,0,0,0,0,0,3,8,10,22,10,0.3,10.0
572,Piper Kelly,USA,1888,,20.0,1,1,0,0,0,0,0,1,3,10,11,5,0.2,20.0
573,Karina Miroslaw,POL,2843,,20.0,1,1,0,0,0,0,0,2,3,10,15,5,0.4,20.0
574,Yuno Harigae,JPN,2379,,20.0,1,1,0,0,0,0,0,2,3,6,8,5,0.4,20.0
575,Liv Egli,SUI,3881,164.0,20.0,1,1,0,0,0,0,0,1,5,4,13,5,0.2,20.0
576,Zoe Garcia Molina,ARG,11998,,19.5,3,3,0,0,0,0,0,1,3,6,13,15,0.06666666666666667,6.5
577,Katrin Amann,SWE,2666,,19.490000000000002,8,8,0,0,0,0,0,2,17,6,37,40,0.05,2.4362500000000002
578,Mirka Krajciova,SVK,4815,,19.16,2,2,0,0,0,0,0,0,3,0,5,10,0.0,9.58
579,Emilie Pupko,ISR,4036,,19.16,2,2,0,0,0,0,0,1,5,6,22,10,0.1,9.58
580,Eilleen Jubes Angarita,ESP,6235,,19.0,2,2,0,0,0,0,0,1,4,1,6,10,0.1,9.5
581,Mariana Mendoza Castillo,MEX,6171,,19.0,1,1,0,0,0,0,0,0,2,0,9,5,0.0,19.0
582,Yiling Song,CHN,2970,164.0,18.83,3,3,0,0,0,0,0,2,9,4,24,15,0.13333333333333333,6.276666666666666
583,Swastika Chaudhary,NEP,4182,,18.33,1,1,0,0,0,0,0,0,0,0,0,5,0.0,18.33
584,Shivani Charak,IND,2652,,18.33,1,1,0,0,0,0,0,0,0,0,0,5,0.0,18.33
585,Cathy Laflamme,CAN,6239,,18.0,2,2,0,0,0,0,0,2,6,3,10,10,0.2,9.0
586,Maria Benach Zubero,ESP,810,,17.5,2,2,0,0,0,0,0,2,5,4,27,10,0.2,8.75
587,Kajsa Rosen,SWE,2671,,17.5,3,3,0,0,0,0,0,5,10,11,24,15,0.3333333333333333,5.833333333333333
588,Daria Nesterenko,UKR,11624,,17.16,2,2,0,0,0,0,0,1,2,3,5,10,0.1,8.58
589,Kathrine Elsig Jensen,DEN,8846,,17.0,2,2,0,0,0,0,0,0,2,0,6,10,0.0,8.5
590,Arantza Fernández Gutierrez,MEX,4227,,17.0,2,2,0,0,0,0,0,1,3,3,9,10,0.1,8.5
591,Santa Grigorjeva,LAT,4152,,16.5,3,3,0,0,0,0,0,2,5,11,16,15,0.13333333333333333,5.5
592,Celina Schoibl,AUT,1269,,16.5,3,3,0,0,0,0,0,2,6,10,19,15,0.13333333333333333,5.5
593,Samantha Li,CAN,1596,,16.5,4,4,0,0,0,0,0,2,6,8,15,20,0.1,4.125
594,Katsuki Bamba,JPN,2375,,16.0,2,2,0,0,0,0,0,2,5,9,16,10,0.2,8.0
595,Edyta Ropek,POL,2834,,16.0,3,3,0,0,0,0,0,0,3,0,10,15,0.0,5.333333333333333
596,Pui-Yim Lau,HKG,2221,,16.0,2,2,0,0,0,0,0,0,2,0,5,10,0.0,8.0
597,Malin Holmberg,SWE,4765,,16.0,1,1,0,0,0,0,0,3,4,5,8,5,0.6,16.0
598,Magdalena Röck,AUT,1224,,16.0,1,1,0,0,0,0,0,3,5,12,15,5,0.6,16.0
599,Katherine Lamb,USA,1740,,16.0,1,1,0,0,0,0,0,2,4,5,10,5,0.4,16.0
600,Anastasija Teriochina,LTU,4373,,15.99,6,6,0,0,0,0,0,2,8,14,27,30,0.06666666666666667,2.665
601,Alexis Mascarenas,USA,1895,,15.33,1,1,0,0,0,0,0,2,2,7,5,5,0.4,15.33
602,Marianne Van Der  Steen,NED,4894,,15.0,1,1,0,0,0,0,0,0,2,0,2,5,0.0,15.0
603,Lena Herrmann,GER,3775,,15.0,2,2,0,0,0,0,0,0,4,0,10,10,0.0,7.5
604,Luiza Emeleva,RUS,148,,14.66,2,2,0,0,0,0,0,3,7,6,16,10,0.3,7.33
605,Adriana Vanessa Fournier Castillo,MEX,6173,,14.5,1,1,0,0,0,0,0,0,0,0,0,5,0.0,14.5
606,Mahya Darabian,IRI,3524,,14.5,2,2,0,0,0,0,0,2,6,3,23,10,0.2,7.25
607,Pia Graham,CAN,1575,,13.87,2,2,0,0,0,0,0,0,2,0,3,10,0.0,6.935
608,Lia Wieckowski,CAN,1623,,13.87,2,2,0,0,0,0,0,0,2,0,6,10,0.0,6.935
609,Federica Papetti,ITA,1023,,13.5,1,1,0,0,0,0,0,2,4,3,9,5,0.4,13.5
610,Spasina Nedyalkova,BUL,5637,,13.5,1,1,0,0,0,0,0,1,3,3,7,5,0.2,13.5
611,Alla Marenych,UKR,1493,,13.5,3,3,0,0,0,0,0,0,4,0,10,15,0.0,4.5
612,Muykuay Silva,CHI,3900,162.0,13.5,3,3,0,0,0,0,0,0,6,0,25,15,0.0,4.5
613,Wing Sze Yuen,HKG,2212,,13.5,2,2,0,0,0,0,0,0,2,0,13,10,0.0,6.75
614,Siobhan Dobie,AUS,2499,,13.0,3,3,0,0,0,0,0,0,2,0,8,15,0.0,4.333333333333333
615,Rianne Van Den Berg,NED,6077,,13.0,1,1,0,0,0,0,0,0,1,0,3,5,0.0,13.0
616,Antonia Ioana Trifu,ROU,2725,,13.0,3,3,0,0,0,0,0,1,5,1,8,15,0.06666666666666667,4.333333333333333
617,Mariana Fierro,MEX,6243,,13.0,3,3,0,0,0,0,0,0,2,0,7,15,0.0,4.333333333333333
618,Karla Fernandez Esponda,MEX,6331,,12.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,12.0
619,Sandra Hopfensitz,GER,11740,165.0,12.0,2,2,0,0,0,0,0,0,4,0,4,10,0.0,6.0
620,Luna Friedrich,GER,3891,,12.0,2,2,0,0,0,0,0,3,6,9,13,10,0.3,6.0
621,Yejin Jung,KOR,11377,,12.0,1,1,0,0,0,0,0,0,2,0,10,5,0.0,12.0
622,Ruta Kershiulyte,LTU,6233,,12.0,1,1,0,0,0,0,0,0,2,0,5,5,0.0,12.0
623,Hongchun Xiang,CHN,7164,,12.0,2,2,0,0,0,0,0,1,6,10,29,10,0.1,6.0
624,Eliska Vlckova,CZE,1377,,12.0,3,3,0,0,0,0,0,3,9,11,26,15,0.2,4.0
625,Roxy Perry,AUS,2490,,12.0,2,2,0,0,0,0,0,0,3,0,4,10,0.0,6.0
626,Ayleen Guaré,GUA,4190,,11.87,1,1,0,0,0,0,0,0,0,0,0,5,0.0,11.87
627,Helene Wolf,GER,8887,,11.5,1,1,0,0,0,0,0,1,4,2,8,5,0.2,11.5
628,Akane Kinoshita,JPN,2393,,11.5,1,1,0,0,0,0,0,1,2,3,5,5,0.2,11.5
629,Daria Malysheva,RUS,97,,11.33,2,2,0,0,0,0,0,1,4,2,4,10,0.1,5.665
630,Chisato Kanazawa,JPN,2342,,11.33,1,1,0,0,0,0,0,0,2,0,9,5,0.0,11.33
631,Lila Neahring,USA,1737,,11.33,1,1,0,0,0,0,0,1,2,1,3,5,0.2,11.33
632,Dalia Hamdy,SUI,5978,,11.0,1,1,0,0,0,0,0,0,2,0,2,5,0.0,11.0
633,Yula Gold,ISR,4038,,11.0,2,2,0,0,0,0,0,1,6,6,25,10,0.1,5.5
634,Jera Lenardic,SLO,6138,,11.0,1,1,0,0,0,0,0,0,3,0,10,5,0.0,11.0
635,Xu Liting,SGP,13504,,11.0,1,1,0,0,0,0,0,0,2,0,11,5,0.0,11.0
636,Martina Harnisch,AUT,5329,,11.0,1,1,0,0,0,0,0,2,4,4,6,5,0.4,11.0
637,Cindy Sararak,FRA,6234,,11.0,1,1,0,0,0,0,0,0,2,0,7,5,0.0,11.0
638,Paulina Kalandyk,POL,2869,,10.5,2,2,0,0,0,0,0,2,7,8,22,10,0.2,5.25
639,Minna Almqvist,SWE,7444,,10.5,1,1,0,0,0,0,0,1,2,7,8,5,0.2,10.5
640,Ashley Edens,USA,6397,,10.5,1,1,0,0,0,0,0,1,2,3,4,5,0.2,10.5
641,Szilvia Varga,HUN,4816,,10.5,1,1,0,0,0,0,0,0,2,0,3,5,0.0,10.5
642,Or Cohen,ISR,6326,,10.42,4,4,0,0,0,0,0,1,3,5,9,20,0.05,2.605
643,Isabell Adolph,GER,2016,,10.33,1,1,0,0,0,0,0,1,3,1,7,5,0.2,10.33
644,Miriam Fogu,ITA,991,171.0,10.25,2,2,0,0,0,0,0,0,7,0,20,10,0.0,5.125
645,Petya Garbova,BUL,2420,,10.0,4,4,0,0,0,0,0,2,5,5,18,20,0.1,2.5
646,Kumari Barry,AUS,6382,,10.0,1,1,0,0,0,0,0,0,1,0,2,5,0.0,10.0
647,Emilie Gerhardt,GER,3977,,10.0,2,2,0,0,0,0,0,2,7,13,29,10,0.2,5.0
648,Daniela Kotrbova,CZE,1366,,10.0,7,7,0,0,0,0,0,3,10,6,27,35,0.08571428571428572,1.4285714285714286
649,Mona Kellner,GER,6272,,10.0,2,2,0,0,0,0,0,0,3,0,12,10,0.0,5.0
650,Elfe Claes,BEL,323,,10.0,3,3,0,0,0,0,0,3,4,18,17,15,0.2,3.3333333333333335
651,Rocio Ailen Becerra,ARG,3160,157.0,10.0,2,2,0,0,0,0,0,2,3,13,20,10,0.2,5.0
652,Jihyeon Jeong,KOR,2049,,9.51,2,2,0,0,0,0,0,0,0,0,0,10,0.0,4.755
653,Elza Elizabete Baraka,LAT,4165,168.0,9.5,2,2,0,0,0,0,0,0,5,0,25,10,0.0,4.75
654,Boróka Széll,HUN,5982,,9.5,1,1,0,0,0,0,0,0,0,0,0,5,0.0,9.5
655,Agniete Seibokaite,LTU,4369,,9.06,7,7,0,0,0,0,0,2,9,5,29,35,0.05714285714285714,1.2942857142857143
656,Primula Teilmann Aalund,DEN,3856,,9.0,1,1,0,0,0,0,0,1,2,3,4,5,0.2,9.0
657,Leanna Lockhart,USA,6399,,9.0,1,1,0,0,0,0,0,1,3,4,7,5,0.2,9.0
658,Seohyun Kim,KOR,2071,,9.0,1,1,0,0,0,0,0,1,1,2,1,5,0.2,9.0
659,Anja Santini Mikulić,CRO,12507,,9.0,1,1,0,0,0,0,0,2,4,6,16,5,0.4,9.0
660,Emi Takashiba,CAN,1694,,9.0,1,1,0,0,0,0,0,0,3,0,11,5,0.0,9.0
661,Iziar Martínez Almendros,ESP,12358,,9.0,2,2,0,0,0,0,0,3,6,19,28,10,0.3,4.5
662,Linda Gundova,SVK,6157,,9.0,1,1,0,0,0,0,0,0,1,0,4,5,0.0,9.0
663,Rut Casas Mur,ESP,802,,9.0,2,2,0,0,0,0,0,0,7,0,19,10,0.0,4.5
664,Julianna Jimreivat,USA,1863,,9.0,1,1,0,0,0,0,0,1,2,2,3,5,0.2,9.0
665,Ana Belén Argudo Marugan,ESP,805,,9.0,2,2,0,0,0,0,0,1,5,4,15,10,0.1,4.5
666,Cassandra Zampar,ITA,5774,,9.0,1,1,0,0,0,0,0,2,4,5,8,5,0.4,9.0
667,Olivia Wyett,CAN,1599,,9.0,2,2,0,0,0,0,0,1,3,2,6,10,0.1,4.5
668,Salsabila Salsabila,INA,11451,,8.78,4,4,0,0,0,0,0,1,5,3,18,20,0.05,2.195
669,Lucie Delcoigne,BEL,349,,8.5,3,3,0,0,0,0,0,0,8,0,34,15,0.0,2.8333333333333335
670,Su En Neo,CAN,6383,,8.33,1,1,0,0,0,0,0,0,2,0,4,5,0.0,8.33
671,Saedasom Jung,KOR,2086,,8.0,1,1,0,0,0,0,0,0,2,0,4,5,0.0,8.0
672,Anamaria Bogaciu,ROU,5769,,8.0,1,1,0,0,0,0,0,0,2,0,5,5,0.0,8.0
673,Valeria Macias Ferreira,MEX,4221,,8.0,1,1,0,0,0,0,0,0,1,0,1,5,0.0,8.0
674,Lauren Mukheibir,RSA,13237,,8.0,1,1,0,0,0,0,0,1,1,9,6,5,0.2,8.0
675,Gunel Quliyeva,AZE,6149,,8.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,8.0
676,Hsiu-Ju Lin,TPE,2141,,8.0,3,3,0,0,0,0,0,1,5,6,21,15,0.06666666666666667,2.6666666666666665
677,Noelia Venet Gallegos,PER,11424,,8.0,1,1,0,0,0,0,0,0,2,0,14,5,0.0,8.0
678,Audrey Miller,USA,1763,,8.0,1,1,0,0,0,0,0,1,3,3,5,5,0.2,8.0
679,Junko Kitawaki,JPN,2367,,8.0,1,1,0,0,0,0,0,1,3,3,9,5,0.2,8.0
680,Jiyeon Jeon,KOR,2067,,8.0,1,1,0,0,0,0,0,0,1,0,8,5,0.0,8.0
681,Lynn Van Der Meer,NED,3594,168.0,7.66,1,1,0,0,0,0,0,0,3,0,9,5,0.0,7.66
682,Annika Pidde,GER,8702,,7.66,2,2,0,0,0,0,0,1,4,1,7,10,0.1,3.83
683,Yelena Grunyashina,KAZ,3363,,7.66,1,1,0,0,0,0,0,2,2,5,5,5,0.4,7.66
684,Satomi Tachibana,JPN,2341,,7.66,1,1,0,0,0,0,0,0,0,0,0,5,0.0,7.66
685,Sue Brumm,USA,6400,,7.57,2,2,0,0,0,0,0,0,1,0,3,10,0.0,3.785
686,Kristina Jellema,CAN,1605,,7.5,2,2,0,0,0,0,0,0,5,0,10,10,0.0,3.75
687,Maggie Hammer,USA,1951,,7.5,1,1,0,0,0,0,0,0,1,0,3,5,0.0,7.5
688,Lea Kempf,AUT,1285,,7.33,2,2,0,0,0,0,0,2,3,10,16,10,0.2,3.665
689,Anna  Kelly,USA,1957,,7.0,1,1,0,0,0,0,0,0,2,0,4,5,0.0,7.0
690,Doriane Saramandif,MRI,12906,,7.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,7.0
691,Florence Grünewald,GER,3121,,7.0,2,2,0,0,0,0,0,2,6,4,11,10,0.2,3.5
692,Jennifer Marie De La Torre ,MEX,11616,,7.0,1,1,0,0,0,0,0,0,1,0,10,5,0.0,7.0
693,Polina Kulagina,CFR,175,,7.0,1,1,0,0,0,0,0,0,4,0,26,5,0.0,7.0
694,Rut Monsech Gasca,ESP,828,,7.0,3,3,0,0,0,0,0,1,4,3,11,15,0.06666666666666667,2.3333333333333335
695,Nur Khalishah,INA,12871,,6.6,1,1,0,0,0,0,0,0,0,0,0,5,0.0,6.6
696,Dasom Yun,KOR,11805,,6.6,1,1,0,0,0,0,0,0,0,0,0,5,0.0,6.6
697,Nawoo Choi,KOR,2082,163.0,6.6,1,1,0,0,0,0,0,0,0,0,0,5,0.0,6.6
698,Jihyeon Lim,KOR,13559,,6.6,1,1,0,0,0,0,0,0,0,0,0,5,0.0,6.6
699,Asami Harada,JPN,2322,,6.5,1,1,0,0,0,0,0,0,3,0,4,5,0.0,6.5
700,Silvia Barrett,SWE,2693,,6.5,1,1,0,0,0,0,0,0,4,0,13,5,0.0,6.5
701,Eliska Bulenova,CZE,1439,,6.5,1,1,0,0,0,0,0,1,2,1,3,5,0.2,6.5
702,Olga Kushch,RUS,127,,6.5,2,2,0,0,0,0,0,1,6,3,21,10,0.1,3.25
703,Catherine Brunel-Guitton,CAN,6384,,6.5,1,1,0,0,0,0,0,0,1,0,5,5,0.0,6.5
704,María Fernanda González Rámirez,MEX,4215,,6.5,1,1,0,0,0,0,0,0,1,0,3,5,0.0,6.5
705,Karin Kojima ,JPN,2330,,6.5,1,1,0,0,0,0,0,0,2,0,6,5,0.0,6.5
706,Lilly Magditsch,AUS,2539,,6.33,1,1,0,0,0,0,0,0,0,0,0,5,0.0,6.33
707,Sofia Alejandra Herrera Vega Centeno,PER,11650,,6.33,1,1,0,0,0,0,0,0,0,0,0,5,0.0,6.33
708,Hoi-Ying To,HKG,2220,,6.28,2,2,0,0,0,0,0,0,0,0,0,10,0.0,3.14
709,Michelle Hulliger,SUI,4301,157.0,6.25,1,1,0,0,0,0,0,0,3,0,5,5,0.0,6.25
710,Barbara Wójcik,POL,12649,,6.0,1,1,0,0,0,0,0,2,3,6,6,5,0.4,6.0
711,Sophie Rauberger,GER,6371,,6.0,1,1,0,0,0,0,0,1,3,5,9,5,0.2,6.0
712,Anna Davey,AUS,11459,,6.0,3,3,0,0,0,0,0,2,3,13,17,15,0.13333333333333333,2.0
713,Luana Riscado,BRA,3137,,6.0,2,2,0,0,0,0,0,1,2,2,3,10,0.1,3.0
714,Celine Cuypers,BEL,321,,6.0,2,2,0,0,0,0,0,1,6,2,11,10,0.1,3.0
715,Yuliya Keremedchieva,BUL,2424,,6.0,2,2,0,0,0,0,0,1,4,3,12,10,0.1,3.0
716,Aliaksandra Misiukevich,BLR,3437,,5.94,5,5,0,0,0,0,0,1,8,2,39,25,0.04,1.1880000000000002
717,Gabby  Lampner,USA,1956,,5.66,1,1,0,0,0,0,0,0,1,0,5,5,0.0,5.66
718,Nurul Iqamah,INA,3290,,5.66,4,4,0,0,0,0,0,0,5,0,19,20,0.0,1.415
719,Ashley Veevers,CAN,6386,,5.66,1,1,0,0,0,0,0,0,1,0,6,5,0.0,5.66
720,Adriana Márquez,GUA,6460,,5.66,1,1,0,0,0,0,0,0,0,0,0,5,0.0,5.66
721,Veronique Gosselin,CAN,6385,,5.66,1,1,0,0,0,0,0,0,0,0,0,5,0.0,5.66
722,Anastasia Kobets,UKR,12562,153.0,5.5,2,2,0,0,0,0,0,1,6,6,23,10,0.1,2.75
723,Volha Rak,BLR,3434,,5.5,3,3,0,0,0,0,0,0,3,0,3,15,0.0,1.8333333333333333
724,Esti Tweg,CAN,6387,,5.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,5.0
725,María Fernanda Hidalgo Amezquita,MEX,4220,,5.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,5.0
726,Janka Meyer,GER,2796,,5.0,2,2,0,0,0,0,0,1,5,1,13,10,0.1,2.5
727,Yuki Hiroshige,JPN,2270,,5.0,1,1,0,0,0,0,0,0,2,0,7,5,0.0,5.0
728,Arta Matelsone,LAT,12296,,5.0,2,2,0,0,0,0,0,1,3,4,20,10,0.1,2.5
729,Lisa Klem,NED,3622,,5.0,1,1,0,0,0,0,0,0,2,0,2,5,0.0,5.0
730,Joanne Brinkmann,SUI,4290,,5.0,1,1,0,0,0,0,0,0,3,0,4,5,0.0,5.0
731,Marcela Avellaneda,COL,7434,,4.75,1,1,0,0,0,0,0,0,1,0,1,5,0.0,4.75
732,Barbara Gilic,CRO,7433,,4.75,1,1,0,0,0,0,0,1,2,2,2,5,0.2,4.75
733,Mila Gordeeva,BUL,5767,,4.75,1,1,0,0,0,0,0,0,1,0,1,5,0.0,4.75
734,Amanda Meijering,NED,3604,,4.5,1,1,0,0,0,0,0,2,3,2,7,5,0.4,4.5
735,Alessia Mabboni,ITA,11466,152.0,4.5,1,1,0,0,0,0,0,0,3,0,13,5,0.0,4.5
736,Regine Storå,NOR,11479,,4.25,3,3,0,0,0,0,0,0,2,0,6,15,0.0,1.4166666666666667
737,Francesca Matuella,ITA,12523,,4.0,1,1,0,0,0,0,0,0,3,0,5,5,0.0,4.0
738,Julia Meijer,NED,3592,,4.0,3,3,0,0,0,0,0,0,9,0,20,15,0.0,1.3333333333333333
739,Sviatlana Fedarkevich,BLR,7435,,4.0,1,1,0,0,0,0,0,0,1,0,1,5,0.0,4.0
740,Debbie Zi Jing Tan ,SGP,3658,,4.0,1,1,0,0,0,0,0,0,1,0,2,5,0.0,4.0
741,Ana-Maria Zaharia ,ROU,2731,,4.0,4,4,0,0,0,0,0,0,9,0,21,20,0.0,1.0
742,Olena Shurubor,UKR,6015,,4.0,1,1,0,0,0,0,0,0,1,0,1,5,0.0,4.0
743,Noemi Langenkamp,SUI,6417,,3.5,1,1,0,0,0,0,0,0,2,0,2,5,0.0,3.5
744,Olga Niemiec,POL,2841,,3.5,1,1,0,0,0,0,0,1,4,7,14,5,0.2,3.5
745,Aleksandra Miroslaw,POL,2848,162.0,3.46,3,3,0,0,0,0,0,0,1,0,4,15,0.0,1.1533333333333333
746,Fatma Basoglu Kabran,TUR,4077,,3.33,3,3,0,0,0,0,0,0,3,0,6,15,0.0,1.11
